u,v
0.15009944797209027,-0.09934865735617046
0.1569724690377817,-0.08808884131479233
0.15687080892119676,-0.09993772715250927
0.15876044829321093,-0.09690779152234721
0.14990266049822396,-0.11011445125665485
0.11369518509427837,-0.1317171396834056
0.14314862026739156,-0.13823701572134045
0.1467209072346663,-0.12844444472314262
0.15687232188302447,-0.10541382559716143
0.16183447898946202,-0.0976247991557953
0.16192040021193244,-0.07862432190618644
0.15065460846930653,-0.07876032597037647
0.15438228502773838,-0.10374059027022237
0.16905165187375912,-0.09102493613704629
0.16217525499931235,-0.08478317442693467
0.14758886022481177,-0.0781442789815158
0.16301508348017163,-0.0956403814189
0.1667772507721327,-0.09512806433902227
0.17635451226701174,-0.09219591098885244
0.167926983770764,-0.09308344708729671
0.167926983770764,-0.09308344708729671
0.17726100864164868,-0.06557083814734534
0.17003126059073229,-0.0676636565811108
0.16917536361930444,-0.05204513756611777
0.17435969890723058,-0.07293624199929621
0.17793669313103427,-0.08910405847991515
0.19549579118408872,-0.1009029019865493
0.18842215365096066,-0.10145487673608285
0.18139040866588108,-0.10179154996376004
0.17553475234306729,-0.10588933241766159
0.1754254207290802,-0.1117583185361394
0.1716776134731587,-0.08596974486504377
0.16112735569217668,-0.08675814225562226
0.17600413044822286,-0.08394966387761751
