u,v
-0.08030070108914651,0.11468128620045884
-0.08169585525225405,0.1258005851918136
-0.0927068534838098,0.15429011412638016
-0.09538546756197704,0.15264865730815658
-0.08241763544187727,0.1486853502136973
-0.07981016567360144,0.1501010907860176
-0.0745230949541431,0.15279498787085843
-0.05993705494654598,0.14834941673068597
-0.04883522316857363,0.14182778633989748
-0.040932038661183084,0.133882665834825
-0.02480516939895081,0.12761153384819632
-0.029243637064702496,0.12666810842208057
-0.02480516939895081,0.12761153384819632
-0.02033648045523004,0.1283994842773679
-0.011330246557195582,0.12950531075192692
0.007327033874012136,0.13980813486564034
0.01706170807672065,0.13895646122978508
0.02431074487337025,0.13787308542170915
0.036288284339950155,0.14554435894139947
0.051303021498850306,0.14095389311788625
0.07042073441788362,0.13244213892883905
0.08947086455531951,0.13264601160880668
0.09629040370432773,0.12778168160756687
0.10284601754984628,0.12256711089903649
0.12044350914459448,0.13376606858593096
0.1366745620643437,0.1319850903872095
0.12727922061357855,0.12727922061357855
0.1433948202423267,0.12465121550819638
0.15371322893124,0.1116791979355699
0.1437543918085127,0.1083267041673687
0.14744736797201852,0.10324375854318829
0.1492267630599075,0.10065472262473442
0.16112913826972095,0.10068466020430893
0.16454482671904333,0.09500000000000003
0.14868535021369728,0.08241763544187732
0.15010109078601758,0.07981016567360145
0.12720721442346392,0.07948788963498073
0.13714676811233795,0.08240609198560868
0.12435563588325625,0.08387893552061201
0.1213525491562421,0.08816778784387097
0.11326237921249266,0.08228993532094625
0.10880043460397593,0.08810485474697725
0.09507598121049217,0.08865978680812481
0.09507598121049217,0.08865978680812481
0.09829824531467901,0.06882917236212552
0.0721664931889558,0.08301805382450492
0.06465637775217205,0.08899186938124422
0.05991029385165298,0.09225376247399665
0.04539904997395468,0.0891006524188368
0.046947156278589086,0.0882947592858927
0.03371459340743208,0.08344654691101086
0.024807362023529924,0.0865135526344487
0.024807362023529924,0.0865135526344487
0.006278082636971277,0.08978076452338417
-0.008715574274765832,0.09961946980917456
-0.013917310096006589,0.09902680687415703
-0.022495105434386535,0.09743700647852352
-0.035165801564034725,0.0828454368107196
-0.0453990499739547,0.08910065241883679
-0.05591929034707474,0.08290375725550414
-0.07387937703907906,0.09456129043280659
-0.08029567276306297,0.0891773790572873
-0.09030558815966969,0.09351417404402461
-0.0981122454289604,0.08528767376876592
-0.10070757204741125,0.09725217186425954
-0.10565934123118813,0.091848264058671
-0.10648976575756894,0.074564936725636
-0.11032150550494106,0.0861926065455922
-0.11180897140662104,0.08425410324128672
-0.11326237921249267,0.08228993532094622
-0.11032150550494106,0.0861926065455922
-0.1010289749894062,0.08181165083647887
-0.11468128620045887,0.08030070108914646
-0.11606526015770591,0.07828700648590448
-0.12000342209829575,0.07210533048740758
-0.1174138795123594,0.07624946490210374
-0.09948450870660504,0.06710314841648955
-0.09192533317427737,0.0771345131623847
-0.09119413298105462,0.061511219381782084
-0.09583626120567516,0.07221780277824574
-0.08548605576026679,0.06922524301548212
-0.07547095802227723,0.0656059028990507
-0.08290375725550421,0.05591929034707463
-0.07714505706319011,0.046353426741904874
